,Date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
89,21/10/13,Celta,Levante,2.05,3.4,3.5,2.05,3.25,3.7,2.15,3.3,3.2,2.05,3.5,4.0,2.15,3.3,3.4,D,A
90,25/10/13,Vallecano,Valladolid,1.91,3.6,3.8,2.0,3.3,3.8,2.1,3.3,3.3,2.05,3.6,3.9,2.1,3.2,3.7,A,A
91,26/10/13,Barcelona,Real Madrid,1.75,4.0,4.33,1.78,4.1,3.8,1.8,3.5,4.2,1.8330000000000002,4.0,4.333,1.83,3.4,4.5,H,H
92,26/10/13,Elche,Granada,1.91,3.4,4.0,1.9,3.25,4.25,1.9,3.45,3.8,1.952,3.4,4.6,2.0,3.2,4.0,A,A
93,26/10/13,Levante,Espanol,2.4,3.3,2.9,2.5,3.1,2.95,2.2,3.3,3.1,2.55,3.25,3.1,2.5,3.0,3.0,H,H
94,26/10/13,Malaga,Celta,1.7,3.6,5.0,1.65,3.7,5.25,1.6,3.8,5.2,1.75,3.8,5.2,1.75,3.4,5.0,A,A
95,27/10/13,Ath Madrid,Betis,1.25,5.5,12.0,1.25,5.5,11.5,1.27,5.2,10.0,1.286,6.0,13.0,1.3,5.0,11.0,H,H
96,27/10/13,Sevilla,Osasuna,1.5,4.2,6.5,1.48,4.1,6.75,1.45,4.0,7.0,1.5,4.333,6.5,1.57,3.8,6.0,D,H
97,27/10/13,Sociedad,Almeria,1.57,4.0,5.5,1.57,4.0,5.5,1.55,3.9,5.6,1.571,4.4,6.0,1.57,3.8,6.0,H,H
98,27/10/13,Villarreal,Valencia,1.95,3.5,3.8,1.95,3.4,3.9,2.1,3.3,3.3,2.05,3.6,3.9,2.05,3.4,3.5,H,H
99,28/10/13,Getafe,Ath Bilbao,2.63,3.2,2.7,2.65,3.2,2.7,2.5,3.3,2.65,2.7,3.4,2.75,2.7,3.1,2.7,A,A
100,29/10/13,Celta,Barcelona,10.0,5.5,1.29,11.0,5.5,1.25,12.0,5.5,1.22,12.0,6.0,1.29,10.0,6.0,1.25,A,A
101,29/10/13,Espanol,Malaga,1.91,3.3,4.2,1.9,3.4,4.0,2.0,3.3,3.6,1.95,3.5,4.4,1.95,3.25,4.2,D,D
102,30/10/13,Osasuna,Vallecano,2.1,3.3,3.5,2.05,3.2,3.75,2.0,3.3,3.6,2.15,3.5,3.7,2.15,3.2,3.5,H,H
103,30/10/13,Real Madrid,Sevilla,1.18,7.0,13.0,1.19,6.5,13.5,1.2,6.0,12.5,1.22,7.5,13.0,1.22,6.0,13.0,H,H
104,30/10/13,Valencia,Almeria,1.4,4.5,8.0,1.4,4.6,7.5,1.37,4.6,7.5,1.45,4.8,7.5,1.44,4.33,7.0,H,A
105,30/10/13,Valladolid,Sociedad,2.8,3.3,2.5,2.7,3.3,2.5,2.65,3.3,2.5,2.88,3.4,2.63,2.9,3.1,2.5,A,D
106,31/10/13,Ath Bilbao,Elche,1.62,3.75,5.5,1.65,3.7,5.25,1.6,3.7,5.4,1.7,4.0,5.4,1.62,3.75,5.5,A,D
107,31/10/13,Betis,Levante,1.8,3.5,4.5,1.78,3.5,4.4,1.8,3.5,4.2,1.85,3.6,4.8,1.91,3.4,4.0,D,D
108,31/10/13,Granada,Ath Madrid,6.0,4.0,1.53,6.5,3.75,1.55,5.4,3.7,1.6,7.5,4.1,1.55,6.0,3.75,1.57,A,A
109,31/10/13,Villarreal,Getafe,1.44,4.2,7.5,1.5,4.0,6.5,1.55,3.9,5.6,1.5,4.5,7.0,1.53,3.9,6.5,A,A
110,01/11/13,Barcelona,Espanol,1.09,10.0,26.0,1.09,10.5,18.0,1.12,8.0,16.0,1.1,11.5,31.0,1.11,9.0,21.0,D,H
111,02/11/13,Almeria,Valladolid,2.15,3.3,3.4,2.15,3.25,3.4,2.2,3.3,3.1,2.2,3.5,3.5,2.25,3.2,3.3,H,H
112,02/11/13,Sevilla,Celta,1.5,4.33,6.0,1.5,4.2,6.25,1.45,4.0,7.0,1.55,4.4,6.5,1.6,3.6,6.0,D,A
113,02/11/13,Sociedad,Osasuna,1.57,4.0,5.75,1.62,3.6,6.0,1.65,3.6,5.1,1.6,4.1,6.5,1.67,3.5,5.5,H,H
114,02/11/13,Vallecano,Real Madrid,11.0,6.0,1.25,10.0,6.0,1.25,12.0,5.5,1.22,10.5,6.25,1.3,11.0,5.0,1.3,A,A
115,03/11/13,Ath Madrid,Ath Bilbao,1.3,5.0,11.0,1.34,4.75,9.25,1.3,5.0,9.0,1.36,5.5,10.0,1.33,4.5,11.0,H,H
116,03/11/13,Getafe,Valencia,2.6,3.2,2.75,2.55,3.25,2.75,2.6,3.2,2.6,2.7,3.4,2.75,2.62,3.1,2.8,A,A
117,03/11/13,Levante,Granada,2.05,3.3,3.6,2.05,3.2,3.8,1.9,3.45,3.8,2.1,3.3,4.1,2.05,3.2,3.8,D,A
118,03/11/13,Malaga,Betis,2.05,3.4,3.6,2.0,3.4,3.75,2.0,3.3,3.6,2.1,3.5,3.8,2.05,3.2,3.8,D,H
119,04/11/13,Elche,Villarreal,3.3,3.3,2.2,3.3,3.25,2.2,3.3,3.3,2.1,3.5,3.4,2.25,3.3,3.2,2.25,D,A
120,08/11/13,Granada,Malaga,2.3,3.2,3.2,2.25,3.25,3.2,2.2,3.3,3.1,2.3,3.3,3.5,2.3,3.2,3.2,D,H
121,08/11/13,Osasuna,Almeria,2.05,3.4,3.5,2.1,3.3,3.5,2.1,3.3,3.3,2.15,3.4,3.75,2.15,3.25,3.5,A,A
122,09/11/13,Ath Bilbao,Levante,1.5,4.1,6.5,1.55,3.8,6.25,1.6,3.7,5.4,1.57,4.1,7.0,1.57,4.0,5.5,A,H
123,09/11/13,Celta,Vallecano,1.91,3.5,4.0,1.91,3.4,4.1,1.9,3.45,3.8,1.92,3.75,4.2,1.85,3.75,4.0,A,A
124,09/11/13,Getafe,Elche,2.05,3.25,3.75,2.05,3.2,3.8,2.0,3.3,3.6,2.05,3.4,4.1,2.1,3.25,3.6,H,D
125,09/11/13,Real Madrid,Sociedad,1.14,8.0,17.0,1.16,7.75,13.5,1.17,6.5,14.0,1.17,8.5,15.0,1.17,8.0,13.0,H,H
126,10/11/13,Betis,Barcelona,11.0,6.0,1.25,11.5,6.0,1.23,9.0,6.0,1.25,12.0,6.5,1.29,10.0,5.5,1.29,A,A
127,10/11/13,Espanol,Sevilla,2.38,3.25,3.0,2.35,3.25,3.0,2.3,3.3,2.9,2.45,3.4,3.1,2.38,3.4,2.9,A,A
128,10/11/13,Valencia,Valladolid,1.53,4.0,6.0,1.55,4.1,5.75,1.5,4.0,6.1,1.57,4.33,6.25,1.55,4.0,6.0,D,D
129,10/11/13,Villarreal,Ath Madrid,3.4,3.4,2.1,3.75,3.4,2.0,3.5,3.4,2.0,3.75,3.4,2.15,3.5,3.25,2.15,A,D
130,22/11/13,Valladolid,Osasuna,2.0,3.4,3.75,1.95,3.3,4.0,2.05,3.3,3.5,2.05,3.4,4.1,2.05,3.25,3.8,D,A
131,23/11/13,Almeria,Real Madrid,9.5,5.5,1.29,9.5,6.0,1.26,10.3,5.5,1.25,9.5,5.75,1.3,9.0,5.0,1.33,A,A
132,23/11/13,Ath Madrid,Getafe,1.22,5.75,13.0,1.26,5.25,12.5,1.3,5.0,9.0,1.25,6.25,15.0,1.29,5.0,11.0,H,H
133,23/11/13,Barcelona,Granada,1.13,8.5,17.0,1.14,7.75,16.0,1.1,8.0,20.0,1.14,9.0,26.0,1.17,6.5,21.0,H,H
134,23/11/13,Sociedad,Celta,1.67,3.6,5.25,1.67,3.75,5.0,1.7,3.6,4.7,1.75,3.8,5.0,1.73,3.5,5.0,A,H
135,24/11/13,Elche,Valencia,2.75,3.3,2.5,2.85,3.2,2.5,2.75,3.3,2.4,3.1,3.3,2.5,3.0,3.0,2.5,D,H
136,24/11/13,Levante,Villarreal,3.5,3.3,2.1,3.6,3.3,2.05,3.1,3.3,2.2,3.9,3.4,2.1,3.4,3.2,2.2,A,A
137,24/11/13,Sevilla,Betis,1.67,3.75,5.0,1.7,3.8,4.75,1.7,3.7,4.5,1.75,4.1,4.8,1.75,3.4,5.0,H,H
138,24/11/13,Vallecano,Espanol,2.4,3.3,2.88,2.45,3.1,3.0,2.3,3.3,2.9,2.55,3.3,3.0,2.5,3.0,3.0,A,A
139,25/11/13,Malaga,Ath Bilbao,2.6,3.25,2.7,2.45,3.4,2.75,2.45,3.3,2.7,2.5,3.4,2.75,2.62,3.2,2.7,H,A
140,29/11/13,Getafe,Levante,1.83,3.4,4.5,1.85,3.4,4.33,1.85,3.45,4.0,1.95,3.6,4.3,1.91,3.3,4.33,D,H
141,29/11/13,Villarreal,Malaga,1.44,4.33,7.0,1.45,4.1,7.5,1.55,3.9,5.6,1.5,4.4,7.5,1.5,4.0,7.0,H,D
142,30/11/13,Celta,Almeria,1.91,3.4,4.0,1.9,3.4,4.1,2.05,3.3,3.5,1.95,3.5,4.33,1.95,3.3,4.0,D,H
143,30/11/13,Elche,Ath Madrid,7.0,4.0,1.5,7.25,3.9,1.5,5.5,3.8,1.57,8.0,4.2,1.5,7.0,3.75,1.53,D,A
144,30/11/13,Espanol,Sociedad,2.2,3.4,3.2,2.2,3.25,3.3,2.2,3.3,3.1,2.25,3.4,3.5,2.3,3.1,3.3,H,A
145,30/11/13,Real Madrid,Valladolid,1.13,8.5,17.0,1.13,8.0,17.5,1.1,8.0,20.0,1.15,9.5,19.0,1.14,7.0,21.0,H,H
146,01/12/13,Ath Bilbao,Barcelona,5.0,4.2,1.6,5.5,4.1,1.57,6.1,4.0,1.5,5.25,4.2,1.67,5.5,3.5,1.67,D,H
147,01/12/13,Betis,Vallecano,1.91,3.4,4.0,1.95,3.3,4.0,1.9,3.45,3.8,2.0,3.6,4.0,1.95,3.3,4.0,H,D
148,01/12/13,Granada,Sevilla,2.8,3.25,2.5,2.85,3.2,2.5,2.55,3.4,2.55,3.0,3.3,2.55,2.9,3.0,2.62,A,A
149,01/12/13,Valencia,Osasuna,1.4,4.5,8.0,1.45,4.2,7.25,1.5,4.0,6.1,1.45,4.5,8.5,1.5,4.0,7.0,H,H
150,13/12/13,Levante,Elche,2.3,3.1,3.25,2.3,3.1,3.3,2.1,3.3,3.3,2.4,3.2,3.4,2.25,3.1,3.4,D,H
151,14/12/13,Barcelona,Villarreal,1.29,5.5,11.0,1.3,5.25,9.25,1.25,6.0,9.0,1.3,6.0,9.5,1.29,5.5,10.0,H,H
152,14/12/13,Malaga,Getafe,2.0,3.4,3.75,1.95,3.4,3.9,2.1,3.3,3.3,2.05,3.5,4.0,2.05,3.2,3.75,D,H
153,14/12/13,Osasuna,Real Madrid,11.0,6.5,1.22,12.0,6.0,1.22,9.0,6.0,1.25,13.0,6.5,1.25,10.0,6.0,1.25,H,D
154,14/12/13,Vallecano,Granada,2.05,3.3,3.6,1.95,3.3,4.0,2.0,3.3,3.6,2.05,3.5,3.9,2.1,3.2,3.6,A,A
155,15/12/13,Almeria,Espanol,2.7,3.2,2.63,2.6,3.25,2.65,2.4,3.3,2.75,2.8,3.2,2.75,2.5,3.1,2.9,D,D
156,15/12/13,Ath Madrid,Valencia,1.33,4.75,10.0,1.36,4.5,9.0,1.4,4.6,6.8,1.36,5.2,10.0,1.4,4.0,10.0,D,H
157,15/12/13,Sevilla,Ath Bilbao,1.95,3.5,3.75,2.0,3.6,3.5,2.2,3.3,3.1,2.0,3.7,3.9,2.1,3.2,3.6,D,D
158,15/12/13,Sociedad,Betis,1.73,3.6,4.75,1.65,3.8,5.0,1.65,3.6,5.1,1.75,4.0,4.8,1.8,3.5,4.5,D,H
159,16/12/13,Valladolid,Celta,2.38,3.25,3.0,2.3,3.3,3.1,2.2,3.3,3.1,2.45,3.3,3.12,2.5,3.1,2.9,D,H
160,20/12/13,Elche,Malaga,2.3,3.2,3.2,2.45,3.1,3.0,2.3,3.3,2.9,2.5,3.25,3.12,2.3,3.1,3.2,A,A
161,21/12/13,Ath Madrid,Levante,1.14,7.5,17.0,1.15,7.25,17.5,1.17,7.0,12.5,1.14,8.0,21.0,1.17,6.5,17.0,D,H
162,21/12/13,Betis,Almeria,1.73,3.75,4.5,1.75,3.6,4.6,1.8,3.5,4.2,1.73,3.9,5.25,1.75,3.5,4.8,A,A
163,21/12/13,Granada,Sociedad,2.4,3.3,2.88,2.45,3.3,2.85,2.5,3.3,2.65,2.62,3.3,2.9,2.7,3.1,2.7,A,A
164,21/12/13,Villarreal,Sevilla,1.85,3.6,4.0,1.83,3.6,4.2,1.85,3.45,4.0,1.85,3.75,4.6,1.91,3.4,4.0,A,A
165,22/12/13,Ath Bilbao,Vallecano,1.44,4.33,7.0,1.45,4.33,7.0,1.42,4.2,7.3,1.5,4.6,7.0,1.5,4.0,7.0,H,H
166,22/12/13,Celta,Osasuna,1.8,3.5,4.5,1.8,3.5,4.5,1.85,3.45,4.0,1.87,3.6,4.6,1.91,3.4,4.0,D,D
167,22/12/13,Espanol,Valladolid,1.8,3.4,4.75,1.75,3.4,5.0,1.8,3.5,4.2,1.8,3.7,5.2,1.8,3.2,5.0,H,H
168,22/12/13,Getafe,Barcelona,7.0,4.75,1.4,7.25,4.5,1.42,7.2,5.0,1.35,8.0,5.0,1.44,7.0,4.33,1.44,A,A
169,22/12/13,Valencia,Real Madrid,5.5,4.0,1.57,5.5,4.25,1.55,5.2,4.0,1.57,5.25,4.4,1.65,5.5,3.75,1.62,A,A
170,04/01/14,Almeria,Granada,2.4,3.2,3.0,2.3,3.25,3.1,2.3,3.3,2.9,2.45,3.25,3.25,2.5,3.2,2.8,H,H
171,04/01/14,Malaga,Ath Madrid,6.0,4.1,1.53,7.0,3.9,1.5,5.6,3.75,1.57,7.0,4.1,1.57,7.0,3.75,1.53,D,A
172,04/01/14,Valencia,Levante,1.44,4.2,7.5,1.45,4.2,7.25,1.55,3.9,5.6,1.5,4.4,7.5,1.5,4.0,7.0,H,H
173,04/01/14,Valladolid,Betis,2.38,3.25,3.0,2.35,3.3,2.95,2.2,3.3,3.1,2.45,3.4,3.0,2.4,3.1,3.1,D,D
174,05/01/14,Barcelona,Elche,1.07,11.0,26.0,1.09,9.5,23.0,1.1,8.0,20.0,1.07,11.5,41.0,1.1,8.0,34.0,H,H
175,05/01/14,Osasuna,Espanol,2.4,3.2,3.0,2.3,3.1,3.25,2.4,3.3,2.75,2.5,3.2,3.2,2.5,3.1,3.0,H,H
176,05/01/14,Sevilla,Getafe,1.53,4.2,5.75,1.55,4.1,5.75,1.55,3.9,5.6,1.57,4.3,6.5,1.57,3.8,6.0,H,H
177,05/01/14,Sociedad,Ath Bilbao,2.15,3.4,3.3,2.2,3.25,3.3,2.3,3.2,3.0,2.2,3.4,3.4,2.2,3.3,3.3,H,H
178,06/01/14,Real Madrid,Celta,1.1,9.0,21.0,1.09,9.75,21.0,1.1,8.0,20.0,1.1,11.0,31.0,1.1,8.0,34.0,D,H
179,06/01/14,Vallecano,Villarreal,3.3,3.4,2.15,3.5,3.4,2.05,3.6,3.3,2.0,3.6,3.4,2.2,3.3,3.3,2.2,A,A
180,10/01/14,Granada,Valladolid,2.0,3.3,3.8,2.0,3.3,3.8,2.0,3.3,3.6,2.05,3.4,4.1,2.05,3.1,4.0,H,H
181,11/01/14,Ath Bilbao,Almeria,1.4,4.5,7.5,1.4,4.5,7.75,1.42,4.2,7.3,1.4,4.75,9.0,1.4,4.5,8.0,H,H
182,11/01/14,Ath Madrid,Barcelona,3.1,3.5,2.2,3.2,3.4,2.2,3.3,3.5,2.1,3.25,3.5,2.25,3.3,3.1,2.25,D,D
183,11/01/14,Celta,Valencia,3.1,3.3,2.3,3.0,3.25,2.35,2.75,3.3,2.4,3.12,3.4,2.4,2.9,3.25,2.45,A,H
184,11/01/14,Elche,Sevilla,3.3,3.4,2.15,3.5,3.25,2.1,3.3,3.3,2.1,3.6,3.4,2.2,3.2,3.3,2.25,D,D
185,12/01/14,Betis,Osasuna,1.8,3.5,4.5,1.8,3.5,4.5,1.9,3.45,3.8,1.83,3.5,5.0,1.83,3.3,4.5,A,A
186,12/01/14,Espanol,Real Madrid,7.5,5.5,1.33,8.0,5.0,1.35,9.0,5.0,1.3,9.0,5.5,1.36,8.0,5.0,1.36,D,A
187,12/01/14,Getafe,Vallecano,2.0,3.4,3.75,1.95,3.5,3.75,1.9,3.5,3.7,2.1,3.5,3.7,2.1,3.1,3.8,A,A
188,12/01/14,Levante,Malaga,2.5,3.2,2.88,2.5,3.25,2.8,2.4,3.3,2.75,2.7,3.2,2.9,2.62,3.1,2.8,H,H
189,13/01/14,Villarreal,Sociedad,1.91,3.5,4.0,1.85,3.6,4.1,1.9,3.5,3.7,1.95,3.5,4.1,2.0,3.2,4.0,H,H
190,17/01/14,Malaga,Valencia,2.7,3.2,2.63,2.7,3.2,2.6,2.6,3.2,2.6,2.75,3.3,2.7,2.75,3.2,2.6,D,D
191,18/01/14,Betis,Real Madrid,8.5,6.0,1.29,11.0,5.5,1.26,10.5,6.0,1.22,9.5,6.0,1.29,11.0,5.0,1.29,A,A
192,18/01/14,Elche,Vallecano,2.38,3.2,3.0,2.25,3.2,3.2,2.2,3.2,3.2,2.4,3.3,3.3,2.3,3.2,3.2,H,H
193,18/01/14,Espanol,Celta,2.0,3.25,3.9,1.91,3.3,4.2,1.9,3.45,3.8,2.05,3.4,4.1,2.0,3.4,3.75,D,H
194,18/01/14,Granada,Osasuna,2.0,3.2,4.0,1.95,3.3,4.0,2.1,3.3,3.3,2.0,3.3,4.33,2.05,3.25,3.8,D,D
195,19/01/14,Ath Madrid,Sevilla,1.36,4.75,8.5,1.33,4.75,9.5,1.37,4.6,7.5,1.36,4.8,10.0,1.36,4.8,8.5,H,D
196,19/01/14,Getafe,Sociedad,3.0,3.4,2.3,2.95,3.3,2.35,2.75,3.3,2.4,3.2,3.4,2.38,3.1,3.3,2.3,A,D
197,19/01/14,Levante,Barcelona,15.0,7.0,1.17,15.0,6.5,1.19,14.0,6.5,1.17,18.0,7.5,1.2,13.0,7.5,1.18,D,D
198,19/01/14,Villarreal,Almeria,1.33,5.0,9.0,1.33,4.75,9.5,1.35,4.8,7.6,1.33,5.0,11.0,1.35,4.8,9.0,H,H
199,20/01/14,Ath Bilbao,Valladolid,1.36,4.75,8.5,1.33,4.75,9.5,1.4,4.6,6.8,1.4,4.75,10.0,1.36,4.5,9.0,A,H
200,24/01/14,Celta,Betis,2.1,3.4,3.4,2.0,3.4,3.7,1.9,3.45,3.8,2.15,3.4,3.7,2.1,3.3,3.6,H,H
201,25/01/14,Real Madrid,Granada,1.05,15.0,26.0,1.07,11.5,23.0,1.07,9.5,22.0,1.06,13.0,36.0,1.08,9.0,34.0,D,H
202,25/01/14,Sevilla,Levante,1.36,4.75,8.5,1.35,4.75,9.0,1.4,4.4,7.3,1.4,4.75,10.0,1.4,4.5,8.0,D,A
203,25/01/14,Valencia,Espanol,1.53,4.0,6.0,1.57,3.8,6.0,1.6,3.7,5.4,1.62,4.0,6.25,1.62,3.6,6.0,D,D
204,25/01/14,Valladolid,Villarreal,4.0,3.3,1.95,3.9,3.5,1.91,4.0,3.45,1.85,4.1,3.5,2.0,4.0,3.2,2.0,H,H
205,26/01/14,Almeria,Getafe,2.4,3.2,3.0,2.35,3.25,3.0,2.3,3.3,2.9,2.45,3.25,3.2,2.5,3.2,2.8,D,H
206,26/01/14,Barcelona,Malaga,1.08,10.0,23.0,1.08,11.0,21.0,1.1,8.0,20.0,1.1,12.0,34.0,1.08,9.0,34.0,H,H
207,26/01/14,Osasuna,Ath Bilbao,3.5,3.2,2.15,3.4,3.25,2.15,3.1,3.3,2.2,3.6,3.3,2.2,3.3,3.2,2.25,A,A
208,26/01/14,Vallecano,Ath Madrid,8.0,4.5,1.4,7.75,4.5,1.4,7.3,4.4,1.4,8.5,4.5,1.45,8.0,4.0,1.44,A,A
209,27/01/14,Sociedad,Elche,1.5,4.0,7.0,1.48,4.1,6.75,1.4,4.6,6.8,1.55,4.4,6.5,1.53,3.75,7.0,H,H
210,31/01/14,Granada,Celta,2.1,3.5,3.25,2.0,3.4,3.7,2.0,3.3,3.6,2.15,3.4,3.7,2.1,3.25,3.6,D,A
211,01/02/14,Barcelona,Valencia,1.13,8.0,19.0,1.13,8.0,17.0,1.15,7.0,15.0,1.14,8.5,23.0,1.14,7.0,21.0,D,A
212,01/02/14,Getafe,Valladolid,2.0,3.4,3.75,1.91,3.4,4.0,2.0,3.3,3.6,2.0,3.4,4.2,2.0,3.2,4.0,D,D
213,01/02/14,Levante,Vallecano,2.15,3.3,3.4,2.2,3.2,3.4,2.0,3.3,3.6,2.2,3.4,3.6,2.2,3.2,3.4,D,D
214,01/02/14,Malaga,Sevilla,2.8,3.4,2.4,2.85,3.25,2.45,2.75,3.3,2.4,3.0,3.4,2.5,3.0,3.0,2.5,H,H
215,02/02/14,Ath Bilbao,Real Madrid,5.25,4.0,1.62,4.75,4.33,1.6,5.4,3.9,1.57,4.75,4.1,1.7,5.0,3.75,1.67,D,D
216,02/02/14,Ath Madrid,Sociedad,1.3,5.0,10.0,1.31,5.0,9.75,1.37,4.6,7.5,1.33,5.4,11.0,1.36,4.5,9.0,H,H
217,02/02/14,Betis,Espanol,2.3,3.2,3.2,2.3,3.3,3.1,2.2,3.4,3.0,2.38,3.3,3.4,2.38,3.1,3.1,D,H
218,02/02/14,Elche,Almeria,2.0,3.4,3.75,1.95,3.3,4.0,2.0,3.3,3.6,1.95,3.4,4.4,2.0,3.2,4.0,D,H
219,03/02/14,Villarreal,Osasuna,1.33,5.0,9.0,1.37,4.4,9.25,1.4,4.6,6.8,1.4,4.8,10.0,1.4,4.5,8.0,D,H
220,07/02/14,Espanol,Granada,1.8,3.5,4.5,1.78,3.4,4.75,1.9,3.45,3.8,1.85,3.5,5.0,1.85,3.4,4.4,D,H
221,08/02/14,Almeria,Ath Madrid,10.0,5.25,1.29,10.0,5.0,1.3,9.0,5.0,1.3,11.0,5.4,1.33,12.0,4.33,1.33,D,H
222,08/02/14,Real Madrid,Villarreal,1.33,5.0,8.5,1.35,5.0,8.0,1.3,5.0,9.0,1.36,5.25,8.0,1.4,4.2,9.0,H,H
223,08/02/14,Valencia,Betis,1.44,4.33,7.0,1.44,4.4,7.0,1.45,4.0,7.0,1.5,4.3,8.0,1.5,3.6,8.0,H,H
224,08/02/14,Vallecano,Malaga,2.4,3.2,3.0,2.4,3.25,2.95,2.4,3.3,2.75,2.55,3.3,3.0,2.5,3.1,2.9,H,H
225,09/02/14,Osasuna,Getafe,2.1,3.2,3.6,2.15,3.2,3.5,2.1,3.3,3.3,2.2,3.3,3.75,2.25,3.1,3.4,H,H
226,09/02/14,Sevilla,Barcelona,6.0,4.0,1.53,5.5,4.33,1.53,6.1,4.0,1.5,5.5,4.2,1.6,6.0,4.0,1.53,A,A
227,09/02/14,Sociedad,Levante,1.44,4.33,7.0,1.45,4.2,7.25,1.5,4.0,6.1,1.45,4.33,7.5,1.44,3.75,10.0,D,D
228,09/02/14,Valladolid,Elche,2.05,3.2,3.8,2.05,3.3,3.6,2.0,3.3,3.6,2.2,3.2,3.9,2.2,3.0,3.6,A,D
229,10/02/14,Celta,Ath Bilbao,3.1,3.3,2.3,3.1,3.3,2.25,3.1,3.3,2.2,3.3,3.3,2.3,3.3,3.1,2.3,D,D
230,14/02/14,Elche,Osasuna,2.1,3.2,3.6,2.1,3.25,3.5,2.1,3.3,3.3,2.2,3.25,3.75,2.15,3.2,3.6,D,D
231,15/02/14,Ath Madrid,Valladolid,1.18,7.0,13.0,1.18,6.25,16.5,1.2,5.8,13.0,1.2,7.0,19.0,1.2,6.0,15.0,H,H
232,15/02/14,Barcelona,Vallecano,1.07,11.0,29.0,1.08,9.75,26.0,1.08,9.5,22.0,1.06,15.0,34.0,1.08,11.0,23.0,H,H
233,15/02/14,Levante,Almeria,2.05,3.1,4.0,1.91,3.3,4.2,2.0,3.3,3.6,2.1,3.3,4.1,2.1,3.0,4.0,D,H
234,15/02/14,Villarreal,Celta,1.53,4.0,6.0,1.57,3.7,6.25,1.5,4.0,6.1,1.57,4.2,6.5,1.57,3.75,6.5,D,A
235,16/02/14,Ath Bilbao,Espanol,1.57,3.8,6.0,1.6,3.75,5.75,1.55,3.9,5.6,1.65,4.0,6.0,1.62,3.8,5.5,A,A
236,16/02/14,Getafe,Real Madrid,10.0,5.25,1.29,9.75,5.0,1.31,9.0,5.0,1.3,12.0,6.0,1.29,11.0,5.0,1.3,A,A
237,16/02/14,Granada,Betis,2.1,3.2,3.6,2.1,3.3,3.5,2.1,3.3,3.3,2.2,3.3,3.6,2.2,3.1,3.5,H,H
238,16/02/14,Sevilla,Valencia,2.0,3.6,3.5,2.0,3.6,3.5,2.1,3.3,3.3,2.1,3.6,3.6,2.1,3.4,3.4,D,D
239,17/02/14,Malaga,Sociedad,2.7,3.25,2.6,2.8,3.3,2.45,2.65,3.3,2.5,2.75,3.25,2.75,2.7,3.1,2.7,A,A
240,21/02/14,Valladolid,Levante,2.1,3.1,3.8,2.05,3.25,3.7,2.1,3.3,3.3,2.15,3.25,3.9,2.05,3.1,4.0,A,D
241,22/02/14,Almeria,Malaga,2.5,3.2,2.88,2.6,3.25,2.7,2.4,3.3,2.75,2.7,3.2,2.9,2.7,3.1,2.7,D,D
242,22/02/14,Celta,Getafe,1.75,3.6,4.75,1.72,3.5,5.0,1.85,3.45,4.0,1.75,3.7,5.25,1.75,3.4,5.0,A,D
243,22/02/14,Real Madrid,Elche,1.07,11.0,29.0,1.08,10.0,26.0,1.07,9.5,22.0,1.07,13.0,36.0,1.08,10.0,26.0,H,H
244,22/02/14,Sociedad,Barcelona,7.5,5.0,1.36,8.0,5.0,1.36,7.6,4.8,1.35,8.0,5.0,1.4,8.0,4.5,1.4,D,H
245,23/02/14,Betis,Ath Bilbao,2.88,3.4,2.38,2.95,3.3,2.35,3.1,3.3,2.2,3.12,3.4,2.4,3.1,3.1,2.4,A,A
246,23/02/14,Osasuna,Ath Madrid,7.0,4.0,1.5,7.25,4.0,1.48,7.0,4.0,1.45,7.0,4.2,1.55,7.0,3.75,1.53,H,H
247,23/02/14,Valencia,Granada,1.5,4.1,6.5,1.5,4.2,6.25,1.45,4.0,7.0,1.55,4.4,6.5,1.53,3.75,7.0,D,H
248,23/02/14,Vallecano,Sevilla,3.1,3.4,2.25,3.25,3.3,2.2,3.1,3.3,2.2,3.3,3.5,2.2,3.2,3.2,2.3,D,A
249,24/02/14,Espanol,Villarreal,2.5,3.25,2.8,2.5,3.1,2.9,2.6,3.2,2.6,2.6,3.25,3.0,2.62,3.0,2.9,A,A
250,28/02/14,Ath Bilbao,Granada,1.4,4.5,7.5,1.4,4.4,8.0,1.45,4.0,7.0,1.4,4.8,9.0,1.4,4.5,8.0,H,H
251,01/03/14,Elche,Celta,2.5,3.1,2.9,2.25,3.25,3.2,2.3,3.3,2.9,2.6,3.2,3.1,2.4,3.1,3.1,D,H
252,01/03/14,Getafe,Espanol,2.6,3.2,2.75,2.55,3.1,2.85,2.4,3.3,2.75,2.62,3.2,2.9,2.7,3.1,2.7,D,D
253,01/03/14,Levante,Osasuna,2.3,3.2,3.2,2.35,3.2,3.0,2.1,3.3,3.3,2.4,3.2,3.4,2.4,3.1,3.1,H,H
254,01/03/14,Malaga,Valladolid,1.85,3.4,4.33,1.78,3.4,4.75,1.8,3.5,4.2,1.87,3.4,4.8,1.85,3.3,4.5,D,D
255,02/03/14,Ath Madrid,Real Madrid,3.5,3.4,2.05,3.7,3.5,1.95,3.3,3.3,2.1,3.6,3.4,2.15,3.8,3.0,2.15,H,D
